"idSector" "layer" "cFile" "idD" "xLeftC" "xRightC" "yInfL" "ySupL" "xLeftL" "xRightL" "yLeftL" "yRightL" "xLeftLed" "xRightLed" "xLengthL" "xLengthInfL" "xLengthSupL" "xLeftInfP" "xLeftSupP" "xLeftEdgeS" "yLeftInfS" "yLeftSupS" "yLeftEdgeS" "xRightInfS" "xRightSupS" "xRightEdgeS" "yRightInfS" "yRightSupS" "yRightEdgeS" "APF" "vessel" "idVessel" "nbcell" "Vorigin" "cLdif" "laydif" "circle"
"446" "c5.l65" 65 5 "St.Fs.55.06_28_2018" 957 941 1915.497 1945.521 9.65217465126586 183.449983887231 1933.1088125 1933.1088125 2.65217465126586 190.449983887231 187.797809235965 189.690430597815 198.651972788103 95.8954241574833 92.0081432375905 93.9517836975369 1915.497 1945.521 1930.509 114.295395925471 111.277384598036 112.786390261754 1918.387 1948.367 1933.377 1 1 985 2 NA -1 2 2
"447" "c5.l66" 66 5 "St.Fs.55.06_28_2018" 976 941 1945.521 1975.544 0 184.094872734266 1960.40133654786 1960.40133654786 -7 191.094872734266 198.094872734266 198.651972788103 199.526532707704 92.0081432375905 92.4440239015196 92.226083569555 1945.521 1975.544 1960.5325 111.277384598036 111.798097574167 111.537741086102 1948.367 1978.348 1963.3575 0 1 985 0 NA -1 1 1
"448" "c5.l67" 67 5 "St.Fs.55.06_28_2018" 988 992 1975.544 2005.568 1.46305086861554 184.981922370748 1992.64311320728 1997.94241614105 -5.53694913138446 191.981922370748 197.589947140688 199.526532707704 200.920380268795 92.4440239015196 94.6017683945831 93.5228961480514 1975.544 2005.568 1990.556 111.798097574167 114.091045280656 112.944571427412 1978.348 2008.328 1993.338 0 1 985 0 NA -1 0 1
"449" "c5.l68" 68 5 "St.Fs.55.06_28_2018" NA 992 2005.568 2035.591 1.70433456887851 187.852415864259 2022.9275 2022.9275 -5.29566543112149 194.852415864259 200.148081295381 200.920380268795 204.592806933233 94.6017683945831 96.6733895444019 95.6375789694925 2005.568 2035.591 2020.5795 114.091045280656 116.518891816926 115.304968548791 2008.328 2038.309 2023.3185 0 1 985 0 NA -1 -1 1
"6401" "c7.l67" 67 7 "St.Fs.55.06_28_2018" 988 992 1982.772 2012.662 1.46305086861554 184.981922370748 1992.64311320728 1997.94241614105 -5.53694913138446 191.981922370748 197.589947140688 199.526532707704 200.920380268795 139.033469288768 141.516677187347 140.275073238058 1982.772 2012.662 1997.717 168.024674491198 170.710408440403 169.3675414658 1988.466 2018.263 2003.3645 1 1 1001 1 NA 0 1 1
"641" "c7.l68" 68 7 "St.Fs.55.06_28_2018" NA 992 2012.662 2042.553 1.70433456887851 187.852415864259 2022.9275 2022.9275 -5.29566543112149 194.852415864259 200.148081295381 200.920380268795 204.592806933233 141.516677187347 144.445809963312 142.981243575329 2012.662 2042.553 2027.6075 170.710408440403 174.173144810711 172.441776625557 2018.263 2048.06 2033.1615 0 1 1001 0 1 0 0 0
"642" "c7.l69" 69 7 "St.Fs.55.06_28_2018" 1018 1020 2042.553 2072.444 2.02151335365949 191.785294679858 2062.73775237214 2065.51508954698 -4.97848664634051 198.785294679858 203.782708251053 204.592806933233 204.702299418317 144.445809963312 144.40673341718 144.426271690246 2042.553 2072.444 2057.4985 174.173144810711 174.149977522662 174.161561166686 2048.06 2077.857 2062.9585 1 1 1001 1 NA 0 -1 1
"736" "c8.l67" 67 8 "St.Fs.55.06_28_2018" 988 992 1988.466 2018.263 1.46305086861554 184.981922370748 1992.64311320728 1997.94241614105 -5.53694913138446 191.981922370748 197.589947140688 199.526532707704 200.920380268795 168.024674491198 170.710408440403 169.3675414658 1988.466 2018.263 2003.3645 191.981922370748 194.852415864259 193.417169117504 1988.466 2018.263 1997.94241614105 1 1 1001 1 NA -1 1 1
"737" "c8.l68" 68 8 "St.Fs.55.06_28_2018" NA 992 2018.263 2048.06 1.70433456887851 187.852415864259 2022.9275 2022.9275 -5.29566543112149 194.852415864259 200.148081295381 200.920380268795 204.592806933233 170.710408440403 174.173144810711 172.441776625557 2018.263 2048.06 2033.1615 194.852415864259 198.785294679858 196.818855272059 2018.263 2048.06 2022.9275 0 1 1001 0 NA -1 0 1
"65" "c1.l68" 68 1 "St.Fs.55.06_28_2018" NA 992 2003.665 2033.597 1.70433456887851 187.852415864259 2022.9275 2022.9275 -5.29566543112149 194.852415864259 200.148081295381 200.920380268795 204.592806933233 -5.53694913138446 -5.29566543112149 -5.53694913138446 2003.665 2033.597 2022.9275 22.7526404104619 23.5110017850777 23.1318210977698 2004.916 2034.866 2019.891 0 1 1004 0 NA 1 1 1
"66" "c1.l69" 69 1 "St.Fs.55.06_28_2018" 1018 1020 2033.597 2063.528 2.02151335365949 191.785294679858 2062.73775237214 2065.51508954698 -4.97848664634051 198.785294679858 203.782708251053 204.592806933233 204.702299418317 -5.29566543112149 -5.41487952708559 -5.41487952708559 2033.597 2063.528 2062.73775237214 23.5110017850777 23.4072042310134 23.4591030080456 2034.866 2064.816 2049.841 1 1 1004 1 NA 1 0 1
"160" "c2.l67" 67 2 "St.Fs.55.06_28_2018" 988 992 1974.966 2004.916 1.46305086861554 184.981922370748 1992.64311320728 1997.94241614105 -5.53694913138446 191.981922370748 197.589947140688 199.526532707704 200.920380268795 21.0933358052447 22.7526404104619 21.9229881078533 1974.966 2004.916 1989.941 46.8522111778093 48.6914615031634 47.7718363404863 1975.768 2005.718 1990.743 1 1 1004 3 NA 0 2 2
"161" "c2.l68" 68 2 "St.Fs.55.06_28_2018" NA 992 2004.916 2034.866 1.70433456887851 187.852415864259 2022.9275 2022.9275 -5.29566543112149 194.852415864259 200.148081295381 200.920380268795 204.592806933233 22.7526404104619 23.5110017850777 23.1318210977698 2004.916 2034.866 2019.891 48.6914615031634 49.9239331601581 49.3076973316608 2005.718 2035.668 2020.693 0 1 1004 0 NA 0 1 1
"162" "c2.l69" 69 2 "St.Fs.55.06_28_2018" 1018 1020 2034.866 2064.816 2.02151335365949 191.785294679858 2062.73775237214 2065.51508954698 -4.97848664634051 198.785294679858 203.782708251053 204.592806933233 204.702299418317 23.5110017850777 23.4072042310134 23.4591030080456 2034.866 2064.816 2049.841 49.9239331601581 49.8342710859181 49.8791021230381 2035.668 2065.618 2050.643 0 1 1004 0 1 0 0 0
"164" "c2.l70" 70 2 "St.Fs.55.06_28_2018" 1033 1020 2064.816 2094.766 1.58512047291441 191.785294679858 2082.97108727407 2065.51508954698 -5.41487952708559 198.785294679858 204.944926755444 204.702299418317 204.692893824251 23.4072042310134 23.405879923369 23.4065420771912 2064.816 2094.766 2079.791 49.8342710859181 49.8317325160798 49.8330018009989 2065.618 2095.568 2080.593 1 1 1004 3 NA 0 -1 1
"167" "c2.l73" 73 2 "St.Fs.55.06_28_2018" 1124 1097 2154.667 2184.617 3.37717421168749 181.789709848119 2187.73324977619 2155.6258800211 -3.62282578831251 188.789709848119 195.072978812113 193.355431018504 192.905988478951 23.6016188990928 23.5383373895237 23.5699781443083 2154.667 2184.617 2169.642 48.5638050435816 48.4425005021563 48.5031527728689 2155.468 2185.418 2170.443 1 1 1129 3 NA 0 1 1
"168" "c2.l74" 74 2 "St.Fs.55.06_28_2018" 1124 1119 2184.617 2214.567 3.37717421168749 180.112760114176 2194.55324337619 2219.64661778449 -3.62282578831251 187.112760114176 192.379159912816 192.905988478951 191.223750498116 23.5383373895237 23.3014782818222 23.419907835673 2184.617 2214.567 2199.592 48.4425005021563 47.9884644711289 48.2154824866426 2185.418 2215.367 2200.3925 0 1 1129 0 1 0 0 0
"169" "c2.l75" 75 2 "St.Fs.55.06_28_2018" 1132 1137 2214.567 2244.517 4.74777911635407 180.023624740199 2219.64661778449 2234.81833933631 -2.25222088364593 187.023624740199 189.882929384049 191.223750498116 190.609980323982 23.3014782818222 24.5856643459707 23.9435713138964 2214.567 2244.517 2229.542 47.9884644711289 49.1934128057967 48.5909386384628 2215.367 2245.317 2230.342 0 1 1129 0 NA 0 -1 1
"170" "c2.l76" 76 2 "St.Fs.55.06_28_2018" 1149 1156 2244.517 2274.468 10.5826220413673 180.877666822387 2266.30506684831 2266.30506684831 3.5826220413673 187.877666822387 184.29504478102 190.609980323982 190.076985368745 24.5856643459707 30.3454615812866 27.4655629636286 2244.517 2274.468 2259.4925 49.1934128057967 54.8844003923916 52.0389065990942 2245.317 2275.267 2260.292 1 1 1129 1 NA 0 -2 2
"263" "c3.l73" 73 3 "St.Fs.55.06_28_2018" 1124 1097 2155.468 2185.418 3.37717421168749 181.789709848119 2187.73324977619 2155.6258800211 -3.62282578831251 188.789709848119 195.072978812113 193.355431018504 192.905988478951 48.5638050435816 48.4425005021563 48.5031527728689 2155.468 2185.418 2170.443 72.0564899123298 71.8805781023487 71.9685340073393 2154.507 2184.5 2169.5035 1 1 1129 2 NA -1 1 1
"264" "c3.l74" 74 3 "St.Fs.55.06_28_2018" 1124 1119 2185.418 2215.367 3.37717421168749 180.112760114176 2194.55324337619 2219.64661778449 -3.62282578831251 187.112760114176 192.379159912816 192.905988478951 191.223750498116 48.4425005021563 47.9884644711289 48.2154824866426 2185.418 2215.367 2200.3925 71.8805781023487 71.2221501566499 71.5513641294993 2184.5 2214.494 2199.497 0 1 1129 0 NA -1 0 1
"265" "c3.l75" 75 3 "St.Fs.55.06_28_2018" 1132 1137 2215.367 2245.317 4.74777911635407 180.023624740199 2219.64661778449 2234.81833933631 -2.25222088364593 187.023624740199 189.882929384049 191.223750498116 190.609980323982 47.9884644711289 49.1934128057967 48.5909386384628 2215.367 2245.317 2230.342 71.2221501566499 72.3525254151605 71.7873377859052 2214.494 2244.487 2229.4905 0 1 1129 0 NA -1 -1 1
"266" "c3.l76" 76 3 "St.Fs.55.06_28_2018" 1149 1156 2245.317 2275.267 10.5826220413673 180.877666822387 2266.30506684831 2266.30506684831 3.5826220413673 187.877666822387 184.29504478102 190.609980323982 190.076985368745 49.1934128057967 54.8844003923916 52.0389065990942 2245.317 2275.267 2260.292 72.3525254151605 77.9787541146941 75.1656397649273 2244.487 2274.48 2259.4835 0 1 1129 0 NA -1 -2 2
"359" "c4.l73" 73 4 "St.Fs.55.06_28_2018" 1124 1097 2154.507 2184.5 3.37717421168749 181.789709848119 2187.73324977619 2155.6258800211 -3.62282578831251 188.789709848119 195.072978812113 193.355431018504 192.905988478951 72.0564899123298 71.8805781023487 71.9685340073393 2154.507 2184.5 2169.5035 92.7455210313096 92.5215188695965 92.633519950453 2155.685 2185.708 2170.6965 1 1 1129 2 NA -2 1 2
"360" "c4.l74" 74 4 "St.Fs.55.06_28_2018" 1124 1119 2184.5 2214.494 3.37717421168749 180.112760114176 2194.55324337619 2219.64661778449 -3.62282578831251 187.112760114176 192.379159912816 192.905988478951 191.223750498116 71.8805781023487 71.2221501566499 71.5513641294993 2184.5 2214.494 2199.497 92.5215188695965 91.6830914599483 92.1023051647724 2185.708 2215.731 2200.7195 0 1 1129 0 NA -2 0 2
"361" "c4.l75" 75 4 "St.Fs.55.06_28_2018" 1132 1137 2214.494 2244.487 4.74777911635407 180.023624740199 2219.64661778449 2234.81833933631 -2.25222088364593 187.023624740199 189.882929384049 191.223750498116 190.609980323982 71.2221501566499 72.3525254151605 71.7873377859052 2214.494 2244.487 2229.4905 91.6830914599483 92.7477933098265 92.2154423848874 2215.731 2245.755 2230.743 0 1 1129 0 NA -2 -1 2
"362" "c4.l76" 76 4 "St.Fs.55.06_28_2018" 1149 1156 2244.487 2274.48 10.5826220413673 180.877666822387 2266.30506684831 2266.30506684831 3.5826220413673 187.877666822387 184.29504478102 190.609980323982 190.076985368745 72.3525254151605 77.9787541146941 75.1656397649273 2244.487 2274.48 2259.4835 92.7477933098265 98.3169915491498 95.5323924294882 2245.755 2275.778 2260.7665 0 1 1129 0 NA -2 -2 2
"456" "c5.l74" 74 5 "St.Fs.55.06_28_2018" 1124 1119 2185.708 2215.731 3.37717421168749 180.112760114176 2194.55324337619 2219.64661778449 -3.62282578831251 187.112760114176 192.379159912816 192.905988478951 191.223750498116 92.5215188695965 91.6830914599483 92.1023051647724 2185.708 2215.731 2200.7195 111.233399752055 110.231795258266 110.73259750516 2188.211 2218.192 2203.2015 1 1 1134 1 NA 1 0 1
"457" "c5.l75" 75 5 "St.Fs.55.06_28_2018" 1132 1137 2215.731 2245.755 4.74777911635407 180.023624740199 2219.64661778449 2234.81833933631 -2.25222088364593 187.023624740199 189.882929384049 191.223750498116 190.609980323982 91.6830914599483 92.7477933098265 92.2154423848874 2215.731 2245.755 2230.743 110.231795258266 111.236961401253 110.734378329759 2218.192 2248.173 2233.1825 0 1 1134 0 NA 1 -1 1
"552" "c6.l74" 74 6 "St.Fs.55.06_28_2018" 1124 1119 2188.211 2218.192 3.37717421168749 180.112760114176 2194.55324337619 2219.64661778449 -3.62282578831251 187.112760114176 192.379159912816 192.905988478951 191.223750498116 111.233399752055 110.231795258266 110.73259750516 2188.211 2218.192 2203.2015 137.565067179431 136.333837201258 136.949452190345 2192.007 2221.898 2206.9525 0 1 1134 0 1 0 0 0
"553" "c6.l75" 75 6 "St.Fs.55.06_28_2018" 1132 1137 2218.192 2248.173 4.74777911635407 180.023624740199 2219.64661778449 2234.81833933631 -2.25222088364593 187.023624740199 189.882929384049 191.223750498116 190.609980323982 110.231795258266 111.236961401253 110.734378329759 2218.192 2248.173 2233.1825 136.333837201258 137.255223715476 136.794530458367 2221.898 2251.789 2236.8435 0 1 1134 0 NA 0 -1 1
"2661" "c3.l76" 76 3 "St.Fs.55.06_28_2018" 1149 1156 2245.317 2275.267 10.5826220413673 180.877666822387 2266.30506684831 2266.30506684831 3.5826220413673 187.877666822387 184.29504478102 190.609980323982 190.076985368745 49.1934128057967 54.8844003923916 52.0389065990942 2245.317 2275.267 2260.292 72.3525254151605 77.9787541146941 75.1656397649273 2244.487 2274.48 2259.4835 0 1 1142 0 NA 2 0 2
"3611" "c4.l75" 75 4 "St.Fs.55.06_28_2018" 1132 1137 2214.494 2244.487 4.74777911635407 180.023624740199 2219.64661778449 2234.81833933631 -2.25222088364593 187.023624740199 189.882929384049 191.223750498116 190.609980323982 71.2221501566499 72.3525254151605 71.7873377859052 2214.494 2244.487 2229.4905 91.6830914599483 92.7477933098265 92.2154423848874 2215.731 2245.755 2230.743 0 1 1142 0 NA 1 1 1
"3621" "c4.l76" 76 4 "St.Fs.55.06_28_2018" 1149 1156 2244.487 2274.48 10.5826220413673 180.877666822387 2266.30506684831 2266.30506684831 3.5826220413673 187.877666822387 184.29504478102 190.609980323982 190.076985368745 72.3525254151605 77.9787541146941 75.1656397649273 2244.487 2274.48 2259.4835 92.7477933098265 98.3169915491498 95.5323924294882 2245.755 2275.778 2260.7665 0 1 1142 0 NA 1 0 1
"363" "c4.l77" 77 4 "St.Fs.55.06_28_2018" 1159 1171 2274.48 2304.473 16.8448447212516 186.187673057605 2292.03323928841 2306.93265978198 9.8448447212516 193.187673057605 183.947235460112 190.076985368745 183.821058922457 77.9787541146941 81.7924071835014 79.8855806490977 2274.48 2304.473 2289.4765 98.3169915491498 101.461260488204 99.8891260186771 2275.778 2305.801 2290.7895 1 1 1142 1 NA 1 -1 1
"4571" "c5.l75" 75 5 "St.Fs.55.06_28_2018" 1132 1137 2215.731 2245.755 4.74777911635407 180.023624740199 2219.64661778449 2234.81833933631 -2.25222088364593 187.023624740199 189.882929384049 191.223750498116 190.609980323982 91.6830914599483 92.7477933098265 92.2154423848874 2215.731 2245.755 2230.743 110.231795258266 111.236961401253 110.734378329759 2218.192 2248.173 2233.1825 0 1 1142 0 NA 0 1 1
"458" "c5.l76" 76 5 "St.Fs.55.06_28_2018" 1149 1156 2245.755 2275.778 10.5826220413673 180.877666822387 2266.30506684831 2266.30506684831 3.5826220413673 187.877666822387 184.29504478102 190.609980323982 190.076985368745 92.7477933098265 98.3169915491498 95.5323924294882 2245.755 2275.778 2260.7665 111.236961401253 116.754459129918 113.995710265585 2248.173 2278.153 2263.163 0 1 1142 0 1 0 0 0
"459" "c5.l77" 77 5 "St.Fs.55.06_28_2018" 1159 1171 2275.778 2305.801 16.8448447212516 186.187673057605 2292.03323928841 2306.93265978198 9.8448447212516 193.187673057605 183.947235460112 190.076985368745 183.821058922457 98.3169915491498 101.461260488204 99.8891260186771 2275.778 2305.801 2290.7895 116.754459129918 119.291903203683 118.0231811668 2278.153 2308.134 2293.1435 0 1 1142 0 NA 0 -1 1
"5531" "c6.l75" 75 6 "St.Fs.55.06_28_2018" 1132 1137 2218.192 2248.173 4.74777911635407 180.023624740199 2219.64661778449 2234.81833933631 -2.25222088364593 187.023624740199 189.882929384049 191.223750498116 190.609980323982 110.231795258266 111.236961401253 110.734378329759 2218.192 2248.173 2233.1825 136.333837201258 137.255223715476 136.794530458367 2221.898 2251.789 2236.8435 0 1 1142 0 NA -1 1 1
"554" "c6.l76" 76 6 "St.Fs.55.06_28_2018" 1149 1156 2248.173 2278.153 10.5826220413673 180.877666822387 2266.30506684831 2266.30506684831 3.5826220413673 187.877666822387 184.29504478102 190.609980323982 190.076985368745 111.236961401253 116.754459129918 113.995710265585 2248.173 2278.153 2263.163 137.255223715476 142.699967632752 139.977595674114 2251.789 2281.679 2266.734 1 1 1142 1 NA -1 0 1
"555" "c6.l77" 77 6 "St.Fs.55.06_28_2018" 1159 1171 2278.153 2308.134 16.8448447212516 186.187673057605 2292.03323928841 2306.93265978198 9.8448447212516 193.187673057605 183.947235460112 190.076985368745 183.821058922457 116.754459129918 119.291903203683 118.0231811668 2278.153 2308.134 2293.1435 142.699967632752 144.383477746598 143.541722689675 2281.679 2311.57 2296.6245 0 1 1142 0 NA -1 -1 1
"4591" "c5.l77" 77 5 "St.Fs.55.06_28_2018" 1159 1171 2275.778 2305.801 16.8448447212516 186.187673057605 2292.03323928841 2306.93265978198 9.8448447212516 193.187673057605 183.947235460112 190.076985368745 183.821058922457 98.3169915491498 101.461260488204 99.8891260186771 2275.778 2305.801 2290.7895 116.754459129918 119.291903203683 118.0231811668 2278.153 2308.134 2293.1435 0 1 1172 0 NA 2 0 2
"5551" "c6.l77" 77 6 "St.Fs.55.06_28_2018" 1159 1171 2278.153 2308.134 16.8448447212516 186.187673057605 2292.03323928841 2306.93265978198 9.8448447212516 193.187673057605 183.947235460112 190.076985368745 183.821058922457 116.754459129918 119.291903203683 118.0231811668 2278.153 2308.134 2293.1435 142.699967632752 144.383477746598 143.541722689675 2281.679 2311.57 2296.6245 0 1 1172 0 NA 1 0 1
"556" "c6.l78" 78 6 "St.Fs.55.06_28_2018" 1185 1171 2308.134 2338.114 19.1604139506586 186.187673057605 2341.53594290346 2306.93265978198 12.1604139506586 193.187673057605 184.30479034078 183.821058922457 186.186444631347 119.291903203683 118.319123210417 118.80551320705 2308.134 2338.114 2323.124 144.383477746598 143.733572902596 144.058525324597 2311.57 2341.461 2326.5155 1 1 1172 1 NA 1 -1 1
"650" "c7.l76" 76 7 "St.Fs.55.06_28_2018" 1149 1156 2251.789 2281.679 10.5826220413673 180.877666822387 2266.30506684831 2266.30506684831 3.5826220413673 187.877666822387 184.29504478102 190.609980323982 190.076985368745 137.255223715476 142.699967632752 139.977595674114 2251.789 2281.679 2266.734 164.950853856551 170.31815360683 167.634503731691 2256.638 2286.435 2271.5365 1 1 1172 2 NA 0 1 1
"651" "c7.l77" 77 7 "St.Fs.55.06_28_2018" 1159 1171 2281.679 2311.57 16.8448447212516 186.187673057605 2292.03323928841 2306.93265978198 9.8448447212516 193.187673057605 183.947235460112 190.076985368745 183.821058922457 142.699967632752 144.383477746598 143.541722689675 2281.679 2311.57 2296.6245 170.31815360683 171.092677608031 170.705415607431 2286.435 2316.232 2301.3335 0 1 1172 0 1 0 0 0
"652" "c7.l78" 78 7 "St.Fs.55.06_28_2018" 1185 1171 2311.57 2341.461 19.1604139506586 186.187673057605 2341.53594290346 2306.93265978198 12.1604139506586 193.187673057605 184.30479034078 183.821058922457 186.186444631347 144.383477746598 143.733572902596 144.058525324597 2311.57 2341.461 2326.5155 171.092677608031 170.786463307531 170.939570457781 2316.232 2346.028 2331.13 1 1 1172 1 NA 0 -1 1
"81" "c1.l82" 82 1 "St.Fs.55.06_28_2018" 1265 1266 2422.707 2452.639 23.9417775160239 182.268078499984 2462.27133361276 2462.27133361276 16.9417775160239 189.268078499984 172.32630098396 190.864526797509 180.368305104845 1.93697063973127 12.865362534535 1.93697063973127 2422.707 2452.639 2437.673 28.8106960128206 38.2612198932972 33.5359579530589 2424.218 2454.169 2439.1935 0 1 1247 0 NA 1 0 1
"176" "c2.l81" 81 2 "St.Fs.55.06_28_2018" 1241 1240 2394.268 2424.218 8.93697063973127 185.37770327232 2408.71025419927 2406.07942370773 1.93697063973127 192.37770327232 190.45890347976 190.873498321892 190.864526797509 28.8119592034536 28.8106960128206 28.8113276081371 2394.268 2424.218 2409.243 53.4537278368098 53.451306422379 53.4525171295944 2395.067 2425.017 2410.042 1 1 1247 2 NA 0 1 1
"177" "c2.l82" 82 2 "St.Fs.55.06_28_2018" 1265 1266 2424.218 2454.169 23.9417775160239 182.268078499984 2462.27133361276 2462.27133361276 16.9417775160239 189.268078499984 172.32630098396 190.864526797509 180.368305104845 28.8106960128206 38.2612198932972 33.5359579530589 2424.218 2454.169 2439.1935 53.451306422379 61.5467680823328 57.4990372523559 2425.017 2454.967 2439.992 1 1 1247 1 1 0 0 0
"752" "c8.l81" 81 8 "St.Fs.55.06_28_2018" 1241 1240 2405.622 2435.419 8.93697063973127 185.37770327232 2408.71025419927 2406.07942370773 1.93697063973127 192.37770327232 190.45890347976 190.873498321892 190.864526797509 169.371203367695 169.363333546506 169.3672684571 2405.622 2435.419 2420.5205 192.37770327232 192.37770327232 192.37770327232 2405.622 2435.419 2406.07942370773 1 1 1252 1 1 0 0 0
"753" "c8.l82" 82 8 "St.Fs.55.06_28_2018" 1265 1266 2435.419 2465.216 23.9417775160239 182.268078499984 2462.27133361276 2462.27133361276 16.9417775160239 189.268078499984 172.32630098396 190.864526797509 180.368305104845 169.363333546506 171.084439772505 170.223886659506 2435.419 2465.216 2450.3175 192.37770327232 192.794639077833 192.586171175077 2435.419 2465.216 2462.27133361276 1 1 1252 1 NA 0 -1 1
"464" "c5.l81" 81 5 "St.Fs.55.06_28_2018" 1241 1240 2395.872 2425.895 8.93697063973127 185.37770327232 2408.71025419927 2406.07942370773 1.93697063973127 192.37770327232 190.45890347976 190.873498321892 190.864526797509 97.068322203362 97.0638507956099 97.066086499486 2395.872 2425.895 2410.8835 115.583051540586 115.577709894968 115.580380717777 2398.075 2428.056 2413.0655 1 1 1258 1 NA 1 1 1
"465" "c5.l82" 82 5 "St.Fs.55.06_28_2018" 1265 1266 2425.895 2455.918 23.9417775160239 182.268078499984 2462.27133361276 2462.27133361276 16.9417775160239 189.268078499984 172.32630098396 190.864526797509 180.368305104845 97.0638507956099 102.76092579879 99.9123882971999 2425.895 2455.918 2440.9065 115.577709894968 120.25665139396 117.917180644464 2428.056 2458.036 2443.046 1 1 1258 1 NA 1 0 1
"560" "c6.l81" 81 6 "St.Fs.55.06_28_2018" 1241 1240 2398.075 2428.056 8.93697063973127 185.37770327232 2408.71025419927 2406.07942370773 1.93697063973127 192.37770327232 190.45890347976 190.873498321892 190.864526797509 115.583051540586 115.577709894968 115.580380717777 2398.075 2428.056 2413.0655 141.637284061524 141.630717802828 141.634000932176 2401.243 2431.133 2416.188 1 1 1258 2 NA 0 1 1
"561" "c6.l82" 82 6 "St.Fs.55.06_28_2018" 1265 1266 2428.056 2458.036 23.9417775160239 182.268078499984 2462.27133361276 2462.27133361276 16.9417775160239 189.268078499984 172.32630098396 190.864526797509 180.368305104845 115.577709894968 120.25665139396 117.917180644464 2428.056 2458.036 2443.046 141.630717802828 144.876925040771 143.2538214218 2431.133 2461.024 2446.0785 0 1 1258 0 1 0 0 0
"562" "c6.l83" 83 6 "St.Fs.55.06_28_2018" 1269 1282 2458.036 2488.017 19.865362534535 185.794639077833 2471.69520208838 2471.69520208838 12.865362534535 192.794639077833 179.929276543298 180.368305104845 186.738021172963 120.25665139396 124.049180340917 122.152915867439 2458.036 2488.017 2473.0265 144.876925040771 149.538920231026 147.207922635899 2461.024 2490.915 2475.9695 1 1 1258 3 NA 0 -1 1
"657" "c7.l82" 82 7 "St.Fs.55.06_28_2018" 1265 1266 2431.133 2461.024 23.9417775160239 182.268078499984 2462.27133361276 2462.27133361276 16.9417775160239 189.268078499984 172.32630098396 190.864526797509 180.368305104845 141.630717802828 144.876925040771 143.2538214218 2431.133 2461.024 2446.0785 169.363333546506 171.084439772505 170.223886659506 2435.419 2465.216 2450.3175 1 1 1258 3 NA -1 0 1
"274" "c3.l83" 83 3 "St.Fs.55.06_28_2018" 1269 1282 2454.967 2484.916 19.865362534535 185.794639077833 2471.69520208838 2471.69520208838 12.865362534535 192.794639077833 179.929276543298 180.368305104845 186.738021172963 61.5467680823328 63.2659544491177 62.4063612657252 2454.967 2484.916 2469.9415 83.4615171525715 85.9546240216327 84.7080705871021 2454.439 2484.432 2469.4355 0 1 1278 0 1 0 0 0
"275" "c3.l84" 84 3 "St.Fs.55.06_28_2018" 1290 1287 2484.916 2514.866 24.1835737780703 192.188362463674 2508.95747755106 2501.20430660584 17.1835737780703 199.188362463674 182.169851413995 186.738021172963 182.507698683716 63.2659544491177 66.3549795911451 64.8104670201314 2484.916 2514.866 2499.891 85.9546240216327 88.5296649812166 87.2421445014246 2484.432 2514.425 2499.4285 0 1 1278 0 NA 0 -1 1
"370" "c4.l83" 83 4 "St.Fs.55.06_28_2018" 1269 1282 2454.439 2484.432 19.865362534535 185.794639077833 2471.69520208838 2471.69520208838 12.865362534535 192.794639077833 179.929276543298 180.368305104845 186.738021172963 83.4615171525715 85.9546240216327 84.7080705871021 2454.439 2484.432 2469.4355 102.76092579879 105.93559228714 104.348259042965 2455.918 2485.942 2470.93 0 1 1278 0 NA -1 0 1
"371" "c4.l84" 84 4 "St.Fs.55.06_28_2018" 1290 1287 2484.432 2514.425 24.1835737780703 192.188362463674 2508.95747755106 2501.20430660584 17.1835737780703 199.188362463674 182.169851413995 186.738021172963 182.507698683716 85.9546240216327 88.5296649812166 87.2421445014246 2484.432 2514.425 2499.4285 105.93559228714 108.057988740374 106.996790513757 2485.942 2515.965 2500.9535 0 1 1278 0 NA -1 -1 1
"2751" "c3.l84" 84 3 "St.Fs.55.06_28_2018" 1290 1287 2484.916 2514.866 24.1835737780703 192.188362463674 2508.95747755106 2501.20430660584 17.1835737780703 199.188362463674 182.169851413995 186.738021172963 182.507698683716 63.2659544491177 66.3549795911451 64.8104670201314 2484.916 2514.866 2499.891 85.9546240216327 88.5296649812166 87.2421445014246 2484.432 2514.425 2499.4285 0 1 1298 0 NA 0 1 1
"276" "c3.l85" 85 3 "St.Fs.55.06_28_2018" 1302 1304 2514.866 2544.816 24.0961517164103 189.397994524456 2529.18629942439 2529.18629942439 17.0961517164103 196.397994524456 179.301842808046 182.507698683716 186.655517624834 66.3549795911451 65.4124899355155 65.8837347633303 2514.866 2544.816 2529.841 88.5296649812166 88.0911353269329 88.3104001540747 2514.425 2544.418 2529.4215 0 1 1298 0 1 0 0 0
"3711" "c4.l84" 84 4 "St.Fs.55.06_28_2018" 1290 1287 2484.432 2514.425 24.1835737780703 192.188362463674 2508.95747755106 2501.20430660584 17.1835737780703 199.188362463674 182.169851413995 186.738021172963 182.507698683716 85.9546240216327 88.5296649812166 87.2421445014246 2484.432 2514.425 2499.4285 105.93559228714 108.057988740374 106.996790513757 2485.942 2515.965 2500.9535 0 1 1298 0 NA -1 1 1
